# Class red_S0 blue_S0 green_S0 nir_wide_S0 nir_S0 swir_1_S0 swir_2_S0 red_edge_1_S0 red_edge_2_S0 red_edge_3_S0 EVI_S0 edev_S0 sdev_S0 bcdev_S0 NDVI_S0 LAI_S0 MNDWI_S0 evi_10_S0 evi_50_S0 evi_90_S0 evi_range_S0 evi_std_S0 rainclim_min_S0 rainclim_mean_S0 rainclim_max_S0 rainclim_range_S0 rainclim_std_S0 f_mean_n1_S0 f_mean_n2_S0 f_mean_n3_S0 f_std_n1_S0 f_std_n2_S0 f_std_n3_S0 f_median_n1_S0 f_median_n2_S0 f_median_n3_S0 abs_change_S0 mean_change_S0 median_change_S0 discordance_S0 complexity_S0 central_diff_S0 slope mrvbf mrrtf
0.000000 0.150836 0.103820 0.135838 0.318770 0.350489 0.405215 0.292261 0.206320 0.281207 0.314621 0.329024 1.704364 4.950378 2.480966 0.394441 1.072408 -0.493522 0.191984 0.329018 0.452247 0.257672 0.103591 7.960745 93.516029 239.091461 231.130722 81.578163 1.725067 0.615933 0.370708 1.454803 0.225929 0.160770 1.136559 0.561619 0.355487 0.032247 0.001439 0.000000 -0.002863 18.010111 0.000147 1.863390 5.000000 0.000000
0.000000 0.101753 0.078848 0.107530 0.290584 0.321560 0.309112 0.201809 0.162813 0.257179 0.287774 0.407523 1.805681 4.625351 2.436476 0.518129 1.356418 -0.481626 0.209711 0.416107 0.536921 0.312431 0.137885 8.515904 98.200623 260.572571 252.056671 86.645485 1.962842 0.822666 0.651019 1.034362 0.278698 0.185379 1.792470 0.771168 0.654819 0.043797 0.001046 0.000000 -0.002584 30.094574 0.000156 3.916742 4.000000 0.000000
0.000000 0.088921 0.072937 0.098193 0.277923 0.308317 0.277251 0.178992 0.148993 0.247540 0.279214 0.412009 1.776717 4.887645 2.351154 0.543204 1.372649 -0.476612 0.205329 0.414288 0.529395 0.330106 0.140386 7.721087 97.399208 255.938797 248.217712 85.736893 2.052845 0.869830 0.646967 0.840477 0.437112 0.325470 2.046573 0.730751 0.656060 0.050058 -0.002123 0.000000 0.012545 34.430305 -0.000353 0.833333 4.000000 7.000000
0.000000 0.142125 0.096401 0.124383 0.251095 0.272030 0.260471 0.205447 0.173847 0.231390 0.257028 0.227235 1.548435 4.166419 2.061582 0.305720 0.704138 -0.365141 0.115403 0.210044 0.483382 0.348935 0.137131 9.484356 92.885368 225.263153 215.778793 75.963120 1.689664 1.045356 0.772128 0.785288 0.599752 0.277176 1.625179 0.939114 0.820533 0.060209 0.001364 0.000000 -0.156859 54.919464 -0.000559 5.633001 4.000000 0.000000
0.000000 0.108824 0.073291 0.100340 0.273226 0.275650 0.236658 0.167944 0.155029 0.230860 0.259781 0.294523 1.732402 4.719031 2.091069 0.458701 0.947583 -0.395891 0.174804 0.277901 0.479236 0.306022 0.116542 9.484356 92.885368 225.263153 215.778793 75.963120 1.606230 0.967909 0.723793 0.994596 0.419264 0.310194 1.566605 0.943397 0.700672 0.056860 0.001175 0.000000 -0.006539 52.618347 -0.001318 3.584302 5.000000 0.000000
0.000000 0.056983 0.052476 0.080226 0.317912 0.328527 0.212373 0.119218 0.120739 0.262477 0.306162 0.553246 1.463526 4.814222 2.030459 0.717788 1.883645 -0.455216 0.314972 0.530087 0.773102 0.431680 0.170916 9.347250 95.203247 240.427841 231.080597 79.196602 3.000310 0.960340 0.708086 1.363289 0.394544 0.286736 2.837318 0.945585 0.649527 0.054942 0.002519 0.000000 -0.000841 29.050554 -0.000050 3.726780 3.000000 0.000000
0.000000 0.137041 0.084295 0.109357 0.268103 0.298396 0.369648 0.269167 0.184996 0.232624 0.260766 0.273290 1.393694 4.161621 2.064315 0.371200 0.870763 -0.547887 0.188455 0.248194 0.487948 0.309058 0.128671 7.966147 97.140839 243.366074 235.399933 84.689034 1.751294 0.378961 0.337621 2.107173 0.186595 0.120505 0.810724 0.363519 0.351633 0.023035 -0.003062 0.000000 -0.006117 9.128249 0.000000 1.863390 4.000000 0.000000
0.000000 0.104108 0.075587 0.100408 0.254118 0.278260 0.289738 0.203840 0.152987 0.226226 0.250836 0.332940 1.716891 4.427673 2.292345 0.457850 1.086576 -0.483116 0.142763 0.335267 0.443785 0.295262 0.130521 7.721087 97.399208 255.938797 248.217712 85.736893 1.835393 0.841885 0.589881 1.396162 0.288717 0.166472 1.393703 0.881127 0.592532 0.039748 0.001010 0.000000 -0.015822 28.973221 -0.000689 1.666667 2.000000 7.000000
0.000000 0.129529 0.084474 0.110093 0.281149 0.307895 0.352653 0.257953 0.182872 0.241637 0.270757 0.296890 1.675312 4.448049 2.321888 0.404148 0.956149 -0.520169 0.213561 0.302486 0.470470 0.242199 0.098349 7.966147 97.140839 243.366074 235.399933 84.689034 1.521098 0.539823 0.284770 1.477064 0.293752 0.098234 0.878270 0.394187 0.290276 0.029528 -0.001423 0.000000 0.008913 15.665998 0.000221 3.711211 3.000000 3.000000
0.000000 0.143172 0.100275 0.120103 0.266516 0.296034 0.342230 0.248833 0.186894 0.235536 0.261985 0.266901 1.347779 3.835900 1.981523 0.348803 0.847647 -0.486549 0.123586 0.232924 0.499397 0.384477 0.153695 8.167931 93.778419 224.151077 215.983154 80.395859 2.040426 0.762487 0.593748 1.914430 0.284255 0.235606 1.052806 0.836190 0.612551 0.038582 -0.001253 0.000000 -0.001909 23.380924 0.000000 2.429563 4.000000 1.000000
0.000000 0.103292 0.080211 0.106828 0.292961 0.322961 0.329622 0.227266 0.168367 0.260187 0.290801 0.406532 1.834098 5.300351 2.468724 0.515619 1.352834 -0.507117 0.261533 0.404057 0.504644 0.243662 0.102691 7.983622 96.832947 261.527405 253.543777 84.752258 1.579942 0.721522 0.481381 1.159627 0.399755 0.258782 1.206075 0.708334 0.473173 0.029818 -0.002604 0.000000 -0.003177 26.831804 0.000381 3.969872 5.000000 7.000000
0.000000 0.126359 0.089408 0.112213 0.270939 0.301930 0.353200 0.245947 0.179119 0.236704 0.266028 0.313728 1.460241 3.953546 2.121308 0.403260 1.017067 -0.523574 0.176191 0.305406 0.534735 0.353782 0.140374 8.090169 98.226265 247.499176 239.409012 86.644402 2.145697 0.657856 0.339750 2.014090 0.383076 0.157946 1.342404 0.620864 0.338019 0.032144 -0.004171 0.000000 -0.006430 11.856016 -0.000000 1.815578 6.000000 3.000000
0.000000 0.122106 0.078912 0.099948 0.249683 0.280841 0.325028 0.231271 0.169769 0.217946 0.245427 0.276596 1.462265 3.798776 2.051828 0.390628 0.882723 -0.529081 0.144451 0.268578 0.522891 0.375591 0.152363 8.167931 93.778419 224.151077 215.983154 80.395859 2.001361 0.720848 0.375121 2.270664 0.261699 0.168739 0.850504 0.741198 0.363366 0.032022 -0.003161 0.000000 -0.013697 11.398225 0.000000 2.429563 4.000000 3.000000
0.000000 0.147681 0.088364 0.114811 0.272965 0.303417 0.353794 0.268411 0.193970 0.242990 0.268674 0.266265 1.749167 4.885616 2.389539 0.346125 0.845346 -0.508544 0.191376 0.273213 0.420187 0.234269 0.094270 8.090169 98.226265 247.499176 239.409012 86.644402 1.550614 0.353568 0.337800 1.458308 0.263769 0.135450 0.986132 0.308988 0.289959 0.027834 0.000867 0.000000 0.011513 16.483500 -0.000499 3.584302 5.000000 3.000000
0.000000 0.252566 0.148528 0.199632 0.351194 0.371721 0.492698 0.433585 0.290388 0.322599 0.347107 0.175540 2.014040 5.849645 2.978947 0.198777 0.517104 -0.424598 0.129603 0.181694 0.250080 0.123954 0.052084 7.937519 97.129456 237.943924 230.006409 85.905754 0.835391 0.321052 0.304157 0.472557 0.150159 0.064882 0.582302 0.278764 0.269615 0.022152 -0.000147 0.000000 -0.039391 41.707691 -0.000310 1.317616 7.000000 0.000000
0.000000 0.124699 0.078269 0.110595 0.288918 0.304222 0.324603 0.225233 0.170522 0.243909 0.272441 0.319258 1.951580 4.772052 2.608402 0.429905 1.037075 -0.491748 0.220345 0.317067 0.458423 0.240625 0.097472 7.937519 97.129456 237.943924 230.006409 85.905754 1.326041 0.392009 0.334331 1.367870 0.182511 0.143970 0.739831 0.374181 0.308784 0.026837 0.001235 0.000000 -0.001604 20.376320 -0.000724 1.767767 6.000000 0.000000
0.000000 0.162855 0.104867 0.141652 0.302756 0.325725 0.373709 0.303076 0.208182 0.268534 0.295021 0.274887 1.862896 4.743918 2.621828 0.335737 0.876541 -0.463983 0.184958 0.286262 0.397210 0.220545 0.092920 7.937519 97.129456 237.943924 230.006409 85.905754 1.468682 0.445011 0.357216 0.810250 0.189086 0.140409 1.164820 0.456324 0.345871 0.027230 0.001923 0.000000 0.001540 30.370777 -0.000000 1.178511 6.000000 1.000000
0.000000 0.137640 0.084493 0.107203 0.266805 0.292356 0.348138 0.231483 0.183734 0.226445 0.254205 0.264027 1.716542 4.509936 2.296583 0.360114 0.837251 -0.534109 0.188044 0.254472 0.420535 0.235350 0.099462 5.029453 86.711311 215.488312 210.458862 76.668686 1.282681 0.450894 0.448741 1.583362 0.166169 0.157145 0.532125 0.429463 0.443222 0.036228 -0.000508 0.000000 -0.010631 27.799587 0.000000 6.152009 2.000000 0.000000
0.000000 0.121339 0.083027 0.103052 0.251603 0.278889 0.303140 0.197986 0.164419 0.217526 0.244326 0.289198 1.576574 4.143171 2.238840 0.400752 0.928320 -0.492649 0.164680 0.275161 0.505562 0.353011 0.144870 5.860010 90.488983 217.157211 211.297195 77.378143 2.082876 0.600912 0.531783 2.107907 0.244573 0.223204 1.384021 0.589438 0.513701 0.028197 -0.000244 0.000000 -0.011573 14.101166 0.000000 8.259768 1.000000 0.000000
0.000000 0.151744 0.089377 0.111786 0.277432 0.305533 0.344366 0.259876 0.200364 0.236865 0.264900 0.247029 1.794692 4.999886 2.357172 0.331774 0.775751 -0.510496 0.181955 0.245369 0.412889 0.221575 0.091751 4.737079 85.650429 214.123795 209.386719 75.599800 1.537657 0.759296 0.459292 1.017322 0.307070 0.184262 1.252517 0.728960 0.432244 0.032013 0.001996 0.000000 -0.002365 27.132465 0.000000 5.202453 2.000000 0.000000
0.000000 0.332121 0.207415 0.272381 0.406799 0.436709 0.536881 0.513536 0.379953 0.395692 0.413363 0.137791 1.589213 6.371209 2.626451 0.134592 0.380529 -0.317464 0.092030 0.134761 0.182851 0.089823 0.042825 4.737079 85.650429 214.123795 209.386719 75.599800 0.679361 0.374455 0.228498 0.360260 0.196103 0.082824 0.588909 0.321476 0.229743 0.016168 0.000529 0.000000 -0.004372 33.531052 0.000000 0.000000 6.000000 0.000000
0.000000 0.126101 0.083035 0.106174 0.260471 0.289903 0.311690 0.222278 0.177432 0.230064 0.258477 0.276827 1.172885 3.196764 1.740839 0.379854 0.883559 -0.485745 0.093001 0.242363 0.620724 0.509816 0.197695 5.923925 90.001442 214.689804 208.765884 76.905136 3.018976 0.838950 0.452690 3.144588 0.557148 0.158827 1.452312 0.667496 0.441284 0.037501 0.001857 0.000000 -0.017264 9.566525 -0.000000 3.535534 2.000000 5.000000
0.000000 0.152372 0.087296 0.110946 0.279390 0.303272 0.355068 0.274022 0.195884 0.234162 0.262222 0.243452 1.919136 5.328009 2.500107 0.336738 0.762809 -0.528021 0.139388 0.243328 0.354093 0.205752 0.080786 4.624828 86.393250 217.154846 212.530014 76.380112 1.572331 0.585410 0.482990 0.875603 0.209354 0.253580 1.283483 0.634327 0.466321 0.024152 -0.004405 0.000000 0.002113 17.865112 0.000000 4.818419 5.000000 2.500000
0.000000 0.149609 0.088445 0.112407 0.264746 0.290676 0.337184 0.272072 0.195648 0.232675 0.258293 0.234930 2.000778 5.077996 2.460861 0.322144 0.731977 -0.497807 0.178900 0.226077 0.427063 0.258139 0.101256 4.844283 88.356804 219.858490 215.014206 77.871063 1.562131 0.857180 0.326995 1.602199 0.326057 0.153750 0.748128 0.881429 0.320316 0.026933 0.002250 0.000000 -0.013625 16.436041 -0.000000 2.429563 3.000000 2.000000
0.000000 0.131188 0.088011 0.108695 0.250771 0.283536 0.307383 0.221494 0.177951 0.223194 0.249773 0.264285 1.343720 3.313920 1.908803 0.361419 0.838182 -0.475941 0.104473 0.253619 0.584414 0.472322 0.182245 5.923925 90.001442 214.689804 208.765884 76.905136 3.538572 0.841087 0.540729 3.090129 0.352295 0.299113 2.399475 0.866832 0.455089 0.033932 0.002459 0.000000 -0.016434 8.686375 0.000000 2.728962 3.000000 5.000000
0.000000 0.119207 0.070876 0.090844 0.227673 0.250381 0.271875 0.198180 0.163886 0.201081 0.221728 0.226791 1.814134 4.329412 2.182941 0.352994 0.702530 -0.494253 0.130248 0.216589 0.419183 0.317368 0.128242 5.875563 90.957985 218.311813 212.436249 77.563522 1.756556 0.643555 0.389482 1.608482 0.193675 0.218178 1.228300 0.588701 0.355095 0.030834 0.001414 0.000000 -0.007588 17.400229 0.000388 3.726780 2.000000 0.000000
0.000000 0.118923 0.078465 0.103105 0.253358 0.281859 0.295753 0.210936 0.168040 0.223626 0.250572 0.283710 1.330336 3.393827 1.917285 0.407306 0.908461 -0.484571 0.097826 0.268262 0.541075 0.449571 0.168401 5.875563 90.957985 218.311813 212.436249 77.563522 2.193762 0.483803 0.513977 2.786769 0.284063 0.261239 0.856014 0.475190 0.417337 0.030692 -0.000774 0.000000 -0.014116 8.745212 -0.000000 5.335937 1.000000 1.000000
0.000000 0.109712 0.072784 0.094073 0.254005 0.281168 0.276349 0.181144 0.160795 0.220105 0.247710 0.299731 1.607451 3.744041 2.156043 0.426329 0.966426 -0.490709 0.175969 0.283072 0.550153 0.383488 0.160144 5.875563 90.957985 218.311813 212.436249 77.563522 2.662374 0.480361 0.439159 2.198693 0.248035 0.168367 1.920040 0.417570 0.437998 0.034748 0.002439 0.000000 0.019079 12.561913 -0.000085 5.010597 3.000000 0.000000
0.000000 0.151073 0.082599 0.107190 0.265655 0.293583 0.392247 0.282663 0.189768 0.221857 0.249360 0.228952 2.021649 5.202194 2.638175 0.323491 0.710349 -0.565624 0.182592 0.228063 0.347214 0.165966 0.075212 4.797350 91.320160 227.509979 222.712631 86.030128 1.149473 0.455749 0.257644 0.992974 0.237803 0.088781 0.768064 0.380296 0.265768 0.022293 -0.000227 0.000000 0.001550 23.380123 0.000000 6.718548 2.000000 0.000000
0.000000 0.112571 0.066294 0.088564 0.244800 0.276156 0.297019 0.191846 0.160520 0.210487 0.238156 0.280118 1.670051 4.128154 2.185245 0.420586 0.895467 -0.538601 0.211210 0.276612 0.521353 0.317761 0.145401 5.035794 92.539726 232.270737 227.234940 86.210861 1.892290 0.706601 0.499118 1.248763 0.337361 0.164208 1.349067 0.670945 0.470323 0.039867 -0.000891 0.000000 -0.010106 24.193596 0.000000 14.199537 0.000000 0.000000
0.000000 0.119800 0.080560 0.102321 0.266420 0.291087 0.294958 0.198396 0.170001 0.232022 0.257920 0.296873 1.851900 4.282624 2.443868 0.409187 0.956087 -0.487731 0.171680 0.269901 0.475305 0.304693 0.126457 5.035794 92.539726 232.270737 227.234940 86.210861 1.935309 0.556102 0.395983 1.998859 0.279213 0.177070 1.241153 0.550551 0.393947 0.034978 -0.002034 0.000000 -0.002106 13.512039 -0.000000 6.718548 1.000000 0.000000
0.000000 0.156087 0.100248 0.125735 0.269519 0.301052 0.390706 0.296815 0.198701 0.236706 0.263223 0.242180 1.615250 4.555029 2.166724 0.316340 0.758208 -0.515905 0.153676 0.222619 0.514489 0.351663 0.134492 4.797350 91.320160 227.509979 222.712631 86.030128 2.192058 0.607373 0.303863 2.350361 0.273425 0.128137 1.049918 0.631576 0.289644 0.025718 -0.003768 0.000000 0.000705 6.876282 0.000000 5.711752 3.000000 0.000000
0.000000 0.114440 0.066684 0.087847 0.237779 0.265856 0.301344 0.195303 0.156444 0.205212 0.231331 0.260638 1.976490 4.369662 2.463643 0.398154 0.824988 -0.548567 0.175003 0.231232 0.452167 0.277164 0.110567 5.035794 92.539726 232.270737 227.234940 86.210861 1.470959 0.557470 0.366767 1.839430 0.212077 0.166415 0.748482 0.503383 0.415013 0.026544 0.000514 0.000000 -0.008459 12.906702 -0.000000 5.432669 1.000000 5.000000
0.000000 0.130973 0.078187 0.107772 0.281217 0.311326 0.323853 0.211536 0.181559 0.247954 0.275601 0.298493 1.982631 4.878525 2.618428 0.403991 0.961946 -0.506640 0.208010 0.293787 0.428045 0.213460 0.091845 5.035794 92.539726 232.270737 227.234940 86.210861 1.181854 0.582437 0.480538 1.176974 0.296433 0.203109 0.865773 0.502476 0.496069 0.025288 0.000302 0.000000 -0.000330 27.257248 0.000000 8.322119 0.500000 0.500000
0.000000 0.303005 0.194758 0.249552 0.378002 0.393228 0.501269 0.464215 0.341242 0.349513 0.366213 0.127500 1.386154 5.488780 2.277535 0.125248 0.343293 -0.339478 0.040581 0.123545 0.151813 0.113369 0.051407 4.879259 89.427788 232.257187 227.377930 81.712547 0.904365 0.318285 0.246726 0.331338 0.159855 0.110605 0.779587 0.282975 0.227510 0.020261 0.000441 0.000000 -0.008181 38.055210 -0.000000 5.921946 5.000000 0.000000
0.000000 0.127715 0.080261 0.098330 0.238529 0.268744 0.346091 0.231913 0.166304 0.201787 0.227465 0.258702 1.658310 3.992739 2.258959 0.360152 0.817984 -0.566253 0.143910 0.234866 0.628761 0.484851 0.180305 4.879259 89.427788 232.257187 227.377930 81.712547 3.350885 0.566908 0.558900 3.248543 0.409385 0.283264 1.718944 0.558633 0.554030 0.035559 -0.001250 0.000000 -0.015903 7.960573 0.000000 7.192782 0.000000 2.000000
0.000000 0.140134 0.083488 0.106435 0.266028 0.291925 0.370697 0.264163 0.183680 0.225146 0.252340 0.255490 1.738045 4.435203 2.389914 0.355246 0.806363 -0.547750 0.182037 0.237958 0.426144 0.239178 0.098657 5.619376 90.285500 222.413208 216.793839 80.849777 1.590681 0.468150 0.383519 1.107857 0.261564 0.186252 1.242990 0.453128 0.390071 0.027176 0.001272 0.000000 -0.008023 22.969273 0.000000 3.916742 4.000000 0.000000
0.000000 0.249992 0.152828 0.200930 0.303785 0.313223 0.395257 0.362445 0.282806 0.284900 0.299408 0.091718 0.914905 5.158573 1.645554 0.107927 0.213836 -0.331240 -0.070309 0.100002 0.138383 0.209508 0.084268 4.511080 86.556160 219.070480 214.559402 77.417252 1.404977 0.363338 0.233401 1.257225 0.180636 0.098593 0.981820 0.340753 0.232250 0.020867 0.000644 0.000000 -0.022812 11.515541 0.000000 0.000000 3.000000 0.000000
0.000000 0.127535 0.079205 0.098409 0.234598 0.252899 0.299355 0.224364 0.168110 0.198076 0.218483 0.225578 1.983772 5.012367 2.441034 0.334852 0.698142 -0.501927 0.105357 0.210477 0.361521 0.257655 0.099649 4.445815 87.044739 225.000641 220.554825 79.865265 1.460036 0.517351 0.440509 1.436601 0.273103 0.228508 0.855476 0.465445 0.434511 0.033694 -0.000102 0.000000 -0.011373 23.491274 -0.000000 2.651650 1.000000 1.500000
0.000000 0.134392 0.080319 0.102134 0.239577 0.268379 0.416119 0.297458 0.166577 0.198206 0.227571 0.240931 2.259086 5.439709 2.673440 0.343082 0.753690 -0.605289 0.160572 0.243393 0.354296 0.218556 0.104003 5.194166 91.954872 241.407043 236.212875 84.555222 1.906597 0.605290 0.465560 1.405756 0.204982 0.213164 1.372933 0.588606 0.437146 0.032071 -0.000224 0.000000 -0.054409 23.758656 0.000000 12.610621 0.000000 0.000000
0.000000 0.127767 0.075285 0.095285 0.253938 0.275486 0.296618 0.205687 0.167969 0.216681 0.242207 0.252932 1.767676 4.277518 2.338068 0.366306 0.797109 -0.513975 0.176234 0.235949 0.466456 0.299205 0.120759 4.789820 88.879906 232.273987 227.484161 81.614746 2.131878 0.745595 0.511647 1.716848 0.304175 0.222775 1.552510 0.757783 0.499380 0.034067 -0.001536 0.000000 -0.005451 16.906807 -0.000000 4.228256 0.000000 2.000000
0.000000 0.382652 0.232243 0.311870 0.466603 0.492350 0.656080 0.630084 0.429715 0.438632 0.461456 0.132126 1.027100 6.047999 2.130662 0.122514 0.360030 -0.359929 0.079341 0.127444 0.161237 0.115063 0.059499 4.879259 89.427788 232.257187 227.377930 81.712547 0.956511 0.676694 0.368168 0.394732 0.256121 0.137132 0.895878 0.579672 0.337234 0.021340 0.000018 0.000000 -0.005655 48.304604 -0.000000 11.621938 0.000000 0.000000
0.000000 0.351512 0.225413 0.296461 0.429486 0.435946 0.540887 0.517426 0.382943 0.393021 0.411666 0.129490 1.466006 5.837707 2.590738 0.118615 0.350493 -0.289131 0.065704 0.123614 0.197057 0.130848 0.081477 4.781988 85.950127 212.836243 208.054260 75.973915 1.446380 0.565090 0.333243 0.318441 0.304983 0.134914 1.373140 0.512416 0.317618 0.021524 0.000018 0.000000 -0.000173 32.004292 -0.000000 5.921946 1.000000 0.000000
0.000000 0.148647 0.089981 0.115944 0.281072 0.297236 0.333632 0.240140 0.193599 0.238952 0.264196 0.243180 1.936565 4.680670 2.596283 0.331538 0.761824 -0.486859 0.174176 0.231041 0.375510 0.199552 0.082023 4.445815 87.044739 225.000641 220.554825 79.865265 1.308454 0.548150 0.240181 1.126605 0.223142 0.173228 0.846798 0.560012 0.205252 0.026102 -0.000954 0.000000 -0.000030 24.961908 0.000000 8.280548 0.000000 4.000000
0.000000 0.146514 0.081599 0.105669 0.258078 0.292235 0.391041 0.270985 0.188560 0.222693 0.251662 0.233026 1.670015 4.938130 2.292581 0.333833 0.725088 -0.576165 0.148442 0.227630 0.387023 0.253518 0.097009 4.781988 85.950127 212.836243 208.054260 75.973915 1.617093 0.595375 0.381821 1.296013 0.215507 0.210847 1.005286 0.523866 0.342244 0.026694 0.000108 0.000000 -0.007689 18.118402 -0.000000 4.801117 1.000000 0.000000
0.000000 0.113620 0.073385 0.092080 0.224437 0.250170 0.324718 0.215297 0.153640 0.193428 0.217023 0.245283 1.846534 4.318864 2.297119 0.375353 0.769434 -0.557000 0.168241 0.244487 0.420224 0.249412 0.100183 4.781988 85.950127 212.836243 208.054260 75.973915 1.426505 0.601434 0.335329 1.282141 0.361659 0.112166 0.918035 0.707152 0.332946 0.027122 0.000559 0.000000 -0.009208 24.540462 -0.000000 3.173239 6.000000 1.000000
0.000000 0.126256 0.073174 0.096369 0.233526 0.262451 0.342110 0.234285 0.161596 0.201139 0.227152 0.232355 2.073264 4.911937 2.627990 0.348748 0.722661 -0.565979 0.144221 0.217408 0.301441 0.160575 0.064518 4.781988 85.950127 212.836243 208.054260 75.973915 1.085504 0.405907 0.367262 0.709840 0.103437 0.155241 0.986511 0.393335 0.387804 0.021926 0.000245 0.000000 -0.013367 23.952038 0.000000 0.589256 0.000000 3.000000
0.000000 0.193456 0.131001 0.166305 0.245365 0.274241 0.317911 0.266154 0.240769 0.241240 0.260248 0.141538 1.143968 4.393890 1.802550 0.165818 0.394085 -0.315932 -0.006883 0.141151 0.215132 0.210587 0.092553 4.781988 85.950127 212.836243 208.054260 75.973915 1.544948 0.988272 0.440382 0.450509 0.331456 0.189661 1.411425 1.000300 0.452682 0.028545 0.000884 0.000000 -0.012244 37.854065 -0.000000 0.000000 4.000000 0.000000
1.000000 0.064601 0.056378 0.079282 0.262381 0.283145 0.216300 0.127086 0.124150 0.222583 0.253908 0.437815 1.632174 5.012867 2.175420 0.628457 1.466016 -0.463556 0.263355 0.428940 0.621952 0.358596 0.133303 6.856301 109.247948 283.250549 276.394257 102.223991 3.707456 1.812478 1.424247 3.199086 0.660897 0.446473 2.271041 1.714280 1.281048 0.045954 0.000684 0.000000 0.006544 57.851677 0.000000 5.068969 6.000000 4.000000
